feature,weight,feature_desc,odds_ratio,model,cutoff
Z96643,-0.006008103262013697,"Presence of artificial hip joint, bilateral",0.9940099092985611,lr,270
M47896,-0.0060193974144753075,"Other spondylosis, lumbar region",0.9939986828624938,lr,270
M7711,-0.0060322213642958625,"Lateral epicondylitis, right elbow",0.9939859359549962,lr,270
5289,-0.006034675294346275,Other and unspecified diseases of the oral soft tissues,0.993983496786031,lr,270
E11649,-0.006038708167496304,Type 2 diabetes mellitus with hypoglycemia without coma,0.9939794881847583,lr,270
W1839XA,-0.006048010025965442,"Other fall on same level, initial encounter",0.9939702423712397,lr,270
30021,-0.006052984104869544,Agoraphobia with panic disorder,0.9939652982971219,lr,270
E8319,-0.0060550463709227505,Accident to watercraft causing other injury to unspecified person,0.9939632484783428,lr,270
E8801,-0.006068402393099886,Accidental fall on or from sidewalk curb,0.9939499731718058,lr,270
E878,-0.006076516343158291,"Surgical operation and other surgical procedures as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation",0.9939419083440817,lr,270
Q231,-0.006083323134591428,Congenital insufficiency of aortic valve,0.9939351428118408,lr,270
J45998,-0.0060836289613557274,Other asthma,0.9939348388399186,lr,270
R636,-0.006096182207688409,Underweight,0.9939223618093618,lr,270
R5382,-0.006101991132516978,"Chronic fatigue, unspecified",0.9939165882058458,lr,270
R6881,-0.006125194873041268,Early satiety,0.9938935258907974,lr,270
F10129,-0.0061307066756538615,"Alcohol abuse with intoxication, unspecified",0.9938880477609618,lr,270
F418,-0.006133910374138063,Other specified anxiety disorders,0.9938848636484303,lr,270
M5410,-0.006151945347360571,"Radiculopathy, site unspecified",0.9938669391231628,lr,270
L97519,-0.006161235227813587,Non-pressure chronic ulcer of other part of right foot with unspecified severity,0.9938577062609983,lr,270
C50411,-0.0061662634249441154,Malignant neoplasm of upper-outer quadrant of right female breast,0.9938527089610952,lr,270
C159,-0.006181159470019005,"Malignant neoplasm of esophagus, unspecified",0.9938379045966083,lr,270
I517,-0.006194274206859816,Cardiomegaly,0.9938248707594949,lr,270
34400,-0.006199929060290197,"Quadriplegia, unspecified",0.9938192508414052,lr,270
R471,-0.006201911174411803,Dysarthria and anarthria,0.9938172809801861,lr,270
D229,-0.0062082147401529356,"Melanocytic nevi, unspecified",0.9938110164073654,lr,270
78722,-0.0062159090114602585,"Dysphagia, oropharyngeal phase",0.9938033697851945,lr,270
I440,-0.006219586711212622,"Atrioventricular block, first degree",0.9937997148815083,lr,270
J302,-0.006228588469963557,Other seasonal allergic rhinitis,0.9937907689764928,lr,270
N939,-0.006232139024544734,"Abnormal uterine and vaginal bleeding, unspecified",0.9937872404743893,lr,270
E1149,-0.006233349174986974,Type 2 diabetes mellitus with other diabetic neurological complication,0.9937860378430484,lr,270
M24852,-0.006241836545994219,"Other specific joint derangements of left hip, not elsewhere classified",0.9937776032480372,lr,270
78869,-0.006244142233188531,Other abnormality of urination,0.993775311910385,lr,270
Y92234,-0.006248946052542886,Operating room of hospital as the place of occurrence of the external cause,0.9937705380047743,lr,270
R220,-0.006260776483922674,"Localized swelling, mass and lump, head",0.9937587813401605,lr,270
Z8701,-0.00627117059001148,Personal history of pneumonia (recurrent),0.9937484521596419,lr,270
E222,-0.006272180352105507,Syndrome of inappropriate secretion of antidiuretic hormone,0.9937474487106306,lr,270
H35372,-0.006280876559876006,"Puckering of macula, left eye",0.9937388069139207,lr,270
R3914,-0.006281044041983596,Feeling of incomplete bladder emptying,0.9937386404804649,lr,270
71985,-0.006283092420061847,"Other specified disorders of joint, pelvic region and thigh",0.993736604930103,lr,270
H532,-0.006289890634559823,Diplopia,0.9937298493184712,lr,270
C4492,-0.006290514398874492,"Squamous cell carcinoma of skin, unspecified",0.9937292294654462,lr,270
1479,-0.006294633596255586,"Malignant neoplasm of nasopharynx, unspecified site",0.9937251361070373,lr,270
C642,-0.006298646251767626,"Malignant neoplasm of left kidney, except renal pelvis",0.9937211486383926,lr,270
83200,-0.006299574707754755,"Closed dislocation of elbow, unspecified",0.9937202260124709,lr,270
M5432,-0.00630146130426769,"Sciatica, left side",0.9937183512651261,lr,270
N8110,-0.006313747772315866,"Cystocele, unspecified",0.9937061420513587,lr,270
I82409,-0.006330588338568077,Acute embolism and thrombosis of unspecified deep veins of unspecified lower extremity,0.9936894076181473,lr,270
I421,-0.00635321916351675,Obstructive hypertrophic cardiomyopathy,0.9936669198615693,lr,270
4251,-0.00636075660088921,Hypertrophic cardiomyopathy,0.9936594301876183,lr,270
I70211,-0.006362045450122894,"Atherosclerosis of native arteries of extremities with intermittent claudication, right leg",0.9936581495112484,lr,270
7232,-0.006370027834904066,Cervicocranial syndrome,0.9936502177812152,lr,270
H04129,-0.006374459263450219,Dry eye syndrome of unspecified lacrimal gland,0.9936458145010316,lr,270
E0822,-0.006383414572920139,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,0.9936369161351032,lr,270
B372,-0.006397793253507063,Candidiasis of skin and nail,0.9936226290499817,lr,270
3360,-0.006401235875639419,Syringomyelia and syringobulbia,0.9936192083886157,lr,270
C228,-0.006412711939137006,"Malignant neoplasm of liver, primary, unspecified as to type",0.9936078056169174,lr,270
481,-0.00643790221150109,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],0.993582776680915,lr,270
Z8674,-0.006464734929817213,Personal history of sudden cardiac arrest,0.9935561165118286,lr,270
M7551,-0.0064748805413739575,Bursitis of right shoulder,0.9935460363285455,lr,270
53020,-0.006478891195714857,Ulcer of esophagus without bleeding,0.9935420515668127,lr,270
20891,-0.0064800906804514625,"Unspecified leukemia, in remission",0.9935408598290015,lr,270
73315,-0.006485064471681106,Pathologic fracture of other specified part of femur,0.993535918176476,lr,270
R233,-0.006495624301469176,Spontaneous ecchymoses,0.9935254266616861,lr,270
M47892,-0.006504314022842454,"Other spondylosis, cervical region",0.9935167932400623,lr,270
K5902,-0.0065085540162586044,Outlet dysfunction constipation,0.9935125807443305,lr,270
L304,-0.006512430873532504,Erythema intertrigo,0.9935087290453214,lr,270
G43709,-0.006545431203600889,"Chronic migraine without aura, not intractable, without status migrainosus",0.9934759434703074,lr,270
2530,-0.006561358834789374,Acromegaly and gigantism,0.9934601198779017,lr,270
C3491,-0.0065625598349510015,Malignant neoplasm of unspecified part of right bronchus or lung,0.9934589267328536,lr,270
64883,-0.006580705047963549,"Abnormal glucose tolerance of mother, antepartum condition or complication",0.9934409003725555,lr,270
43821,-0.00658678080870297,"Late effects of cerebrovascular disease, hemiplegia affecting dominant side",0.9934348644816724,lr,270
E279,-0.006589094833206709,"Disorder of adrenal gland, unspecified",0.9934325656517129,lr,270
2370,-0.006597183201441908,Neoplasm of uncertain behavior of pituitary gland and craniopharyngeal duct,0.9934245304358009,lr,270
C801,-0.006598699922161975,"Malignant (primary) neoplasm, unspecified",0.9934230236893745,lr,270
I8310,-0.006607782792604137,Varicose veins of unspecified lower extremity with inflammation,0.9934140005977339,lr,270
Z954,-0.006608487377833424,Presence of other heart-valve replacement,0.9934133006531491,lr,270
9552,-0.0066163514884636995,Injury to ulnar nerve,0.9934054883717696,lr,270
1844,-0.006619251262633265,"Malignant neoplasm of vulva, unspecified site",0.9934026077243711,lr,270
M7502,-0.0066201798464813905,Adhesive capsulitis of left shoulder,0.9934016852671832,lr,270
F05,-0.006632776913969071,Delirium due to known physiological condition,0.9933891713979307,lr,270
W57XXXA,-0.006634004536072321,"Bitten or stung by nonvenomous insect and other nonvenomous arthropods, initial encounter",0.9933879518921752,lr,270
1760,-0.006634275071716731,"Kaposi's sarcoma, skin",0.9933876831453619,lr,270
I81,-0.006656378401498311,Portal vein thrombosis,0.9933657262124619,lr,270
M659,-0.006684246072836754,"Synovitis and tenosynovitis, unspecified",0.9933380438086088,lr,270
R937,-0.0067122619829983,Abnormal findings on diagnostic imaging of other parts of musculoskeletal system,0.9933102149290409,lr,270
M159,-0.006716661555980213,"Polyosteoarthritis, unspecified",0.9933058447978701,lr,270
Z6834,-0.006718489780417444,"Body mass index (BMI) 34.0-34.9, adult",0.993304028813511,lr,270
J111,-0.00672054550521928,Influenza due to unidentified influenza virus with other respiratory manifestations,0.993301986855882,lr,270
F332,-0.006727769611607289,"Major depressive disorder, recurrent severe without psychotic features",0.9932948111625726,lr,270
I43,-0.006728801841875227,Cardiomyopathy in diseases classified elsewhere,0.9932937858541326,lr,270
1173,-0.0067363175248032585,Aspergillosis,0.993286320601037,lr,270
79552,-0.006760589306110154,Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis,0.9932622120652681,lr,270
1914,-0.00676360464304624,Malignant neoplasm of occipital lobe,0.9932592170495483,lr,270
73018,-0.00677633230781449,"Chronic osteomyelitis, other specified sites",0.9932465752596561,lr,270
E1065,-0.006779396906132938,Type 1 diabetes mellitus with hyperglycemia,0.993243531362536,lr,270
Z8041,-0.006779767386797023,Family history of malignant neoplasm of ovary,0.993243163385081,lr,270
4412,-0.0067831070251707665,Thoracic aneurysm without mention of rupture,0.9932398463176371,lr,270
25013,-0.00678341391131646,"Diabetes with ketoacidosis, type I [juvenile type], uncontrolled",0.9932395415061356,lr,270
Z9119,-0.00678882921829516,Patient's noncompliance with other medical treatment and regimen,0.9932341628236786,lr,270
5809,-0.006801808999233312,Acute glomerulonephritis with unspecified pathological lesion in kidney,0.993221270945492,lr,270
K2960,-0.0068038352356447635,Other gastritis without bleeding,0.993219258446427,lr,270
2749,-0.00680610977825591,"Gout, unspecified",0.9932169993294707,lr,270
Z6833,-0.006826558845431593,"Body mass index (BMI) 33.0-33.9, adult",0.9931966891759939,lr,270
G5621,-0.006829083145282799,"Lesion of ulnar nerve, right upper limb",0.9931941820529036,lr,270
78442,-0.00683287485031763,Dysphonia,0.9931904161606625,lr,270
Z681,-0.006840705319882427,"Body mass index (BMI) 19.9 or less, adult",0.993182639043786,lr,270
N3946,-0.00685980554218473,Mixed incontinence,0.993163669215758,lr,270
B9689,-0.006876307806758793,Other specified bacterial agents as the cause of diseases classified elsewhere,0.993147279901354,lr,270
6230,-0.00688100015009166,Dysplasia of vagina,0.9931426197242702,lr,270
2386,-0.006882168330889248,Neoplasm of uncertain behavior of plasma cells,0.9931414595548103,lr,270
74760,-0.0068941257222649875,"Anomaly of the peripheral vascular system, unspecified site",0.9931295842446859,lr,270
C641,-0.0069052718284192145,"Malignant neoplasm of right kidney, except renal pelvis",0.9931185147786058,lr,270
L259,-0.006906852911773352,"Unspecified contact dermatitis, unspecified cause",0.9931169445766947,lr,270
Z6837,-0.00692245966032584,"Body mass index (BMI) 37.0-37.9, adult",0.9931014453712039,lr,270
30750,-0.006936229987037645,"Eating disorder, unspecified",0.9930877701339996,lr,270
H905,-0.006948207447504344,Unspecified sensorineural hearing loss,0.9930758755357266,lr,270
2390,-0.00695254711107924,Neoplasm of unspecified nature of digestive system,0.9930715659298736,lr,270
2863,-0.006956638614104032,Congenital deficiency of other clotting factors,0.9930675027828699,lr,270
F209,-0.006964636377842017,"Schizophrenia, unspecified",0.993059560495367,lr,270
E6609,-0.0069691377956208524,Other obesity due to excess calories,0.993055090329467,lr,270
M2041,-0.006997616303638114,"Other hammer toe(s) (acquired), right foot",0.9930268100048082,lr,270
Z9981,-0.007019199472325982,Dependence on supplemental oxygen,0.993005377570947,lr,270
G4700,-0.007026272341361238,"Insomnia, unspecified",0.9929983541987979,lr,270
Z48812,-0.007027138787359634,Encounter for surgical aftercare following surgery on the circulatory system,0.9929974938197202,lr,270
C50412,-0.00704104469884105,Malignant neoplasm of upper-outer quadrant of left female breast,0.9929836853804795,lr,270
36241,-0.007044419400659034,Central serous retinopathy,0.9929803343622856,lr,270
M654,-0.007045273353332608,Radial styloid tenosynovitis [de Quervain],0.9929794864044363,lr,270
2512,-0.007050579225649037,"Hypoglycemia, unspecified",0.992974217796046,lr,270
Z6831,-0.007051339388742276,"Body mass index (BMI) 31.0-31.9, adult",0.9929734629739799,lr,270
N8111,-0.00705677595216554,"Cystocele, midline",0.9929680646254451,lr,270
M79601,-0.0070609224990285414,Pain in right arm,0.9929639472453682,lr,270
M24851,-0.007068223039999912,"Other specific joint derangements of right hip, not elsewhere classified",0.9929566980978496,lr,270
1109,-0.007070071765714009,Dermatophytosis of unspecified site,0.9929548623949657,lr,270
Z8042,-0.007086563574152254,Family history of malignant neoplasm of prostate,0.9929384869086183,lr,270
K740,-0.007086699396989452,Hepatic fibrosis,0.992938352044905,lr,270
8473,-0.007106029120417947,Sprain of sacrum,0.992919159006677,lr,270
72402,-0.007112004237555096,"Spinal stenosis, lumbar region, without neurogenic claudication",0.9929132262161189,lr,270
72741,-0.007115340284244452,Ganglion of joint,0.9929099138167629,lr,270
H35371,-0.007116080637109998,"Puckering of macula, right eye",0.9929091787133351,lr,270
M79602,-0.007119280803647495,Pain in left arm,0.9929060012436908,lr,270
2149,-0.007176688579275079,"Lipoma, unspecified site",0.9928490023548575,lr,270
41041,-0.0071814103402886055,"Acute myocardial infarction of other inferior wall, initial episode of care",0.9928443143702136,lr,270
M25579,-0.0072173683633268365,Pain in unspecified ankle and joints of unspecified foot,0.9928086142933401,lr,270
Z72821,-0.00721930061740667,Inadequate sleep hygiene,0.992806695936698,lr,270
H35351,-0.007220887501961422,"Cystoid macular degeneration, right eye",0.9928051204683364,lr,270
T45515A,-0.0072214078012461805,"Adverse effect of anticoagulants, initial encounter",0.9928046039126767,lr,270
27730,-0.00722153830020996,"Amyloidosis, unspecified",0.9928044743527131,lr,270
L270,-0.007233492014515959,Generalized skin eruption due to drugs and medicaments taken internally,0.9927926067225963,lr,270
D751,-0.00724117679591571,Secondary polycythemia,0.9927849773577533,lr,270
73739,-0.007256385402145998,Other kyphoscoliosis and scoliosis,0.9927698785967772,lr,270
E162,-0.007261934435187547,"Hypoglycemia, unspecified",0.9927643696992028,lr,270
C8330,-0.007305013712411425,"Diffuse large B-cell lymphoma, unspecified site",0.9927216030488873,lr,270
Z9484,-0.0073071411124890255,Stem cells transplant status,0.9927194911351184,lr,270
Z6832,-0.007331519147408125,"Body mass index (BMI) 32.0-32.9, adult",0.9926952908796771,lr,270
K7031,-0.007338354078282094,Alcoholic cirrhosis of liver with ascites,0.9926885058991726,lr,270
K3184,-0.00733931634717283,Gastroparesis,0.9926875506663647,lr,270
7260,-0.007339536642937667,Adhesive capsulitis of shoulder,0.9926873319815256,lr,270
5845,-0.00735694216230104,Acute kidney failure with lesion of tubular necrosis,0.9926700538933145,lr,270
K759,-0.007360506283926958,"Inflammatory liver disease, unspecified",0.992666515902813,lr,270
20411,-0.007366489085840112,"Chronic lymphoid leukemia, in remission",0.9926605769934481,lr,270
D329,-0.0073706190638002135,"Benign neoplasm of meninges, unspecified",0.992656477335609,lr,270
99669,-0.007388532183180838,"Infection and inflammatory reaction due to other internal prosthetic device, implant, and graft",0.9926386959208874,lr,270
R932,-0.007397903784756752,Abnormal findings on diagnostic imaging of liver and biliary tract,0.9926293933501105,lr,270
D518,-0.007406631299012534,Other vitamin B12 deficiency anemias,0.9926207302007332,lr,270
72763,-0.007414607789025892,Nontraumatic rupture of extensor tendons of hand and wrist,0.9926128126029691,lr,270
K224,-0.007417260365916385,Dyskinesia of esophagus,0.9926101796246533,lr,270
E1100,-0.007426621009189631,Type 2 diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),0.9926008881983392,lr,270
G5622,-0.007429335157439648,"Lesion of ulnar nerve, left upper limb",0.9925981941360317,lr,270
3410,-0.007429960332987575,Neuromyelitis optica,0.9925975735881057,lr,270
30183,-0.007435458207435283,Borderline personality disorder,0.9925921164262704,lr,270
35781,-0.007436252273901626,Chronic inflammatory demyelinating polyneuritis,0.992591328242469,lr,270
6089,-0.007458973671457246,Unspecified disorder of male genital organs,0.9925687754365063,lr,270
K859,-0.0074593853372437215,"Acute pancreatitis, unspecified",0.9925683668299848,lr,270
V4983,-0.007466571878192846,Awaiting organ transplant status,0.992561233722403,lr,270
N6459,-0.007467540880000733,Other signs and symptoms in breast,0.9925602719292391,lr,270
A084,-0.007469583212701769,"Viral intestinal infection, unspecified",0.992558244793008,lr,270
7224,-0.00748425177218114,Degeneration of cervical intervertebral disc,0.9925436855001397,lr,270
5571,-0.007492216237637991,Chronic vascular insufficiency of intestine,0.992535780451722,lr,270
73309,-0.007510843268195883,Other osteoporosis,0.9925172926295969,lr,270
73015,-0.0075175419151140305,"Chronic osteomyelitis, pelvic region and thigh",0.9925106441289614,lr,270
1759,-0.007559348636170252,Malignant neoplasm of other and unspecified sites of male breast,0.9924691513806608,lr,270
R270,-0.00756084080461751,"Ataxia, unspecified",0.9924676704506132,lr,270
99660,-0.007564067408017835,"Infection and inflammatory reaction due to unspecified device, implant, and graft",0.9924644681562192,lr,270
72660,-0.007569549785787083,"Enthesopathy of knee, unspecified",0.9924590271059972,lr,270
N838,-0.00757942581442266,"Other noninflammatory disorders of ovary, fallopian tube and broad ligament",0.992449225600626,lr,270
I7300,-0.007590164165499694,Raynaud's syndrome without gangrene,0.9924385683896358,lr,270
D7589,-0.00759222629439966,Other specified diseases of blood and blood-forming organs,0.9924365218554927,lr,270
41072,-0.007595875711658017,"Subendocardial infarction, subsequent episode of care",0.9924329000471307,lr,270
D709,-0.007597913349933781,"Neutropenia, unspecified",0.9924308778299278,lr,270
I8500,-0.0075996947134183675,Esophageal varices without bleeding,0.9924291099513756,lr,270
Z8543,-0.007605651645916808,Personal history of malignant neoplasm of ovary,0.9924231981357663,lr,270
I712,-0.007611982877091774,"Thoracic aortic aneurysm, without rupture",0.9924169148949659,lr,270
M19049,-0.007619137616011195,"Primary osteoarthritis, unspecified hand",0.9924098144364416,lr,270
D469,-0.007643492067429701,"Myelodysplastic syndrome, unspecified",0.9923856451341448,lr,270
R1900,-0.007647111018271402,"Intra-abdominal and pelvic swelling, mass and lump, unspecified site",0.9923820537457776,lr,270
H109,-0.007649079916335165,Unspecified conjunctivitis,0.992380099848597,lr,270
K5792,-0.007650549005524984,"Diverticulitis of intestine, part unspecified, without perforation or abscess without bleeding",0.9923786419547911,lr,270
D638,-0.007664476859222527,Anemia in other chronic diseases classified elsewhere,0.9923648203465062,lr,270
2451,-0.007672715539557885,Subacute thyroiditis,0.992356644603654,lr,270
V069,-0.007685356609332208,Unspecified combined vaccine,0.9923441002333558,lr,270
M4807,-0.007701610862192957,"Spinal stenosis, lumbosacral region",0.9923279705525141,lr,270
I9581,-0.0077077539800724315,Postprocedural hypotension,0.99232187458354,lr,270
Z1151,-0.007716865390728025,Encounter for screening for human papillomavirus (HPV),0.9923128331726283,lr,270
F0391,-0.00771971447432716,Unspecified dementia with behavioral disturbance,0.9923100059944375,lr,270
25093,-0.007725114264227323,"Diabetes with unspecified complication, type I [juvenile type], uncontrolled",0.992304647743356,lr,270
8940,-0.007725656573789373,"Multiple and unspecified open wound of lower limb, without mention of complication",0.992304109607203,lr,270
4918,-0.007725800444340858,Other chronic bronchitis,0.9923039668438738,lr,270
20240,-0.007757322101589418,"Leukemic reticuloendotheliosis, unspecified site, extranodal and solid organ sites",0.9922726882713234,lr,270
73016,-0.0077725800184529036,"Chronic osteomyelitis, lower leg",0.9922575483726418,lr,270
3336,-0.007772687259522335,Genetic torsion dystonia,0.9922574419618868,lr,270
43822,-0.007787356583686515,"Late effects of cerebrovascular disease, hemiplegia affecting nondominant side",0.9922428863225773,lr,270
30781,-0.007801767381021922,Tension headache,0.9922285874144646,lr,270
R1909,-0.007808852447640116,"Other intra-abdominal and pelvic swelling, mass and lump",0.9922215574337263,lr,270
79921,-0.007811680969390007,Nervousness,0.9922187509174395,lr,270
M75102,-0.007823058990659156,"Unspecified rotator cuff tear or rupture of left shoulder, not specified as traumatic",0.9922074614956137,lr,270
D510,-0.007826265021057766,Vitamin B12 deficiency anemia due to intrinsic factor deficiency,0.9922042804534297,lr,270
E11621,-0.007865815916081337,Type 2 diabetes mellitus with foot ulcer,0.9921650386621206,lr,270
Z85048,-0.00786995940975052,"Personal history of other malignant neoplasm of rectum, rectosigmoid junction, and anus",0.9921609276410811,lr,270
R809,-0.007870239294587314,"Proteinuria, unspecified",0.9921606499503207,lr,270
36615,-0.007873096688059444,Cortical senile cataract,0.9921578149610065,lr,270
5645,-0.007888941471860755,Functional diarrhea,0.9921420945594752,lr,270
L280,-0.007903889051869955,Lichen simplex chronicus,0.992127264546973,lr,270
R768,-0.007914668325974499,Other specified abnormal immunological findings in serum,0.9921165701928807,lr,270
N429,-0.007915570835095148,"Disorder of prostate, unspecified",0.9921156747990314,lr,270
G3184,-0.00794435842534491,"Mild cognitive impairment, so stated",0.9920871145905966,lr,270
E8770,-0.007954604817857121,"Fluid overload, unspecified",0.992076949328693,lr,270
71881,-0.007962667797669278,"Other joint derangement, not elsewhere classified, shoulder region",0.9920689502645266,lr,270
F5104,-0.0079661641904534,Psychophysiologic insomnia,0.9920654816078714,lr,270
R944,-0.007990142535829428,Abnormal results of kidney function studies,0.9920416938043151,lr,270
Z111,-0.007996224810778678,Encounter for screening for respiratory tuberculosis,0.992035659952322,lr,270
I080,-0.007997859804727317,Rheumatic disorders of both mitral and aortic valves,0.992034037981347,lr,270
M3500,-0.008005489819850367,"Sicca syndrome, unspecified",0.9920264687755114,lr,270
M720,-0.00800831329066887,Palmar fascial fibromatosis [Dupuytren],0.9920236678216797,lr,270
I70203,-0.008015166531459688,"Unspecified atherosclerosis of native arteries of extremities, bilateral legs",0.9920168692679101,lr,270
M5431,-0.008022033767533292,"Sciatica, right side",0.992010056877271,lr,270
75162,-0.008042457117950083,Congenital cystic disease of liver,0.9919897969151512,lr,270
C44612,-0.00804344927556325,"Basal cell carcinoma of skin of right upper limb, including shoulder",0.9919888127054103,lr,270
D34,-0.008043582536616451,Benign neoplasm of thyroid gland,0.9919886805119452,lr,270
45382,-0.008049443170701004,Acute venous embolism and thrombosis of deep veins of upper extremity,0.9919828668463085,lr,270
1769,-0.008063252846274514,"Kaposi's sarcoma, unspecified site",0.9919691679793317,lr,270
M2391,-0.008067434825594296,Unspecified internal derangement of right knee,0.9919650195934595,lr,270
33722,-0.008102838635447886,Reflex sympathetic dystrophy of the lower limb,0.9919299008741963,lr,270
T814XXA,-0.008104126697007323,,0.9919286232082442,lr,270
53085,-0.008106883350766194,Barrett's esophagus,0.9919258888082454,lr,270
H3532,-0.008109446338181274,Exudative age-related macular degeneration,0.9919233465179336,lr,270
D721,-0.008115101407476618,Eosinophilia,0.9919177371385342,lr,270
M0579,-0.008123829712656001,Rheumatoid arthritis with rheumatoid factor of multiple sites without organ or systems involvement,0.9919090794155953,lr,270
R591,-0.008142539640613362,Generalized enlarged lymph nodes,0.9918905210417925,lr,270
T451X5A,-0.00815248345932247,"Adverse effect of antineoplastic and immunosuppressive drugs, initial encounter",0.9918806579113107,lr,270
M329,-0.00818805801082926,"Systemic lupus erythematosus, unspecified",0.9918453728293865,lr,270
Z6836,-0.008202272013588963,"Body mass index (BMI) 36.0-36.9, adult",0.9918312748367145,lr,270
E870,-0.008208943599113613,"Accidental cut, puncture, perforation, or hemorrhage during medical care",0.9918246577716117,lr,270
K838,-0.00821213062319961,Other specified diseases of biliary tract,0.9918214968075753,lr,270
K739,-0.008231792861993822,"Chronic hepatitis, unspecified",0.9918019955681835,lr,270
53510,-0.008234109498310221,"Atrophic gastritis, without mention of hemorrhage",0.9917996979263233,lr,270
M8588,-0.008238344673552864,"Other specified disorders of bone density and structure, other site",0.9917954974896918,lr,270
C4491,-0.008271198161710198,"Basal cell carcinoma of skin, unspecified",0.9917629140833026,lr,270
I878,-0.008278722823603042,Other specified disorders of veins,0.9917554514307733,lr,270
A047,-0.008279163718256153,Enterocolitis due to Clostridium difficile,0.9917550141711939,lr,270
6918,-0.00828693846633727,Other atopic dermatitis and related conditions,0.9917473035557747,lr,270
9331,-0.008287109314724117,Foreign body in larynx,0.9917471341173622,lr,270
H3530,-0.008323178705262172,Unspecified macular degeneration,0.991711363047791,lr,270
R4701,-0.008327848772250093,Aphasia,0.9917067317001071,lr,270
4786,-0.00833748708335014,Edema of larynx,0.9916971733681702,lr,270
23872,-0.008338249645852738,Low grade myelodysplastic syndrome lesions,0.9916964171373802,lr,270
K5080,-0.008344019007878416,Crohn's disease of both small and large intestine without complications,0.9916906956982348,lr,270
M791,-0.008362971390408681,Myalgia,0.9916719009749211,lr,270
F39,-0.008376967185741371,Unspecified mood [affective] disorder,0.9916580218350829,lr,270
1840,-0.008399363504156718,Malignant neoplasm of vagina,0.9916358125949702,lr,270
T451X4A,-0.008407708592628942,"Poisoning by antineoplastic and immunosuppressive drugs, undetermined, initial encounter",0.9916275373409108,lr,270
6256,-0.008408176450008228,"Stress incontinence, female",0.9916270734007585,lr,270
7131,-0.00840825572331733,Arthropathy associated with gastrointestinal conditions other than infections,0.9916269947912022,lr,270
1649,-0.008408506389278104,"Malignant neoplasm of mediastinum, part unspecified",0.9916267462241,lr,270
6141,-0.008413395645168516,Chronic salpingitis and oophoritis,0.9916218979190422,lr,270
G603,-0.008429912181656032,Idiopathic progressive neuropathy,0.9916055198950379,lr,270
D128,-0.00843279734141747,Benign neoplasm of rectum,0.9916026589588197,lr,270
I890,-0.008444836155593853,"Lymphedema, not elsewhere classified",0.9915907213105295,lr,270
H903,-0.008447653790960572,"Sensorineural hearing loss, bilateral",0.99158792737338,lr,270
8469,-0.008462151593985731,Sprain of unspecified site of sacroiliac region,0.9915735516311354,lr,270
72762,-0.008475593685951474,Nontraumatic rupture of tendons of biceps (long head),0.9915602228978467,lr,270
M19072,-0.008481983521576178,"Primary osteoarthritis, left ankle and foot",0.9915538870112531,lr,270
M130,-0.008485564949040299,"Polyarthritis, unspecified",0.9915503358392891,lr,270
G9389,-0.008499193048721985,Other specified disorders of brain,0.9915368229845504,lr,270
83402,-0.008503745195587432,"Closed dislocation of interphalangeal (joint), hand",0.9915323093735829,lr,270
0785,-0.008535189353795845,Cytomegaloviral disease,0.9915011319649545,lr,270
Z8619,-0.008536785619293804,Personal history of other infectious and parasitic diseases,0.9914995492671695,lr,270
V4283,-0.008547528142793337,Pancreas replaced by transplant,0.991488898117172,lr,270
25083,-0.008549002433512795,"Diabetes with other specified manifestations, type I [juvenile type], uncontrolled",0.9914874363753686,lr,270
7068,-0.00854922555101514,Other specified diseases of sebaceous glands,0.9914872151571928,lr,270
I5020,-0.008554113570210796,Unspecified systolic (congestive) heart failure,0.9914823687604976,lr,270
A6920,-0.00855666697965277,"Lyme disease, unspecified",0.9914798371032878,lr,270
K5000,-0.008568644730519926,Crohn's disease of small intestine without complications,0.991467961475931,lr,270
L739,-0.008573702862958792,"Follicular disorder, unspecified",0.9914629465123561,lr,270
E8490,-0.008575795102085974,Home accidents,0.9914608721369563,lr,270
Z719,-0.008583762404592493,"Counseling, unspecified",0.9914529728997324,lr,270
I25810,-0.008611006976519847,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,0.9914259615558577,lr,270
C787,-0.00863031591795507,Secondary malignant neoplasm of liver and intrahepatic bile duct,0.9914068183548467,lr,270
D630,-0.008637956627147975,Anemia in neoplastic disease,0.9913992433325951,lr,270
C44622,-0.008640784795788836,"Squamous cell carcinoma of skin of right upper limb, including shoulder",0.9913964394923094,lr,270
1542,-0.008654662730490544,Malignant neoplasm of anal canal,0.9913826810527282,lr,270
33382,-0.008677718348588635,Orofacial dyskinesia,0.9913598243757332,lr,270
C44629,-0.008678975044904953,"Squamous cell carcinoma of skin of left upper limb, including shoulder",0.9913585785382766,lr,270
5711,-0.008683521048221053,Acute alcoholic hepatitis,0.9913540718291348,lr,270
8419,-0.008704744202134641,Sprains and strains of unspecified site of elbow and forearm,0.9913330323923479,lr,270
V4576,-0.008708914706865929,"Acquired absence of organ, lung",0.9913288980418673,lr,270
