feature,weight,feature_desc,odds_ratio,model,cutoff
8832,-0.00892239865522039,"Open wound of finger(s), with tendon involvement",0.9911172878230916,lr,365
99685,-0.008937973375961986,Complications of transplanted bone marrow,0.9911018515683195,lr,365
M62838,-0.008941453650700733,Other muscle spasm,0.9910984022675843,lr,365
R195,-0.008948167321826912,Other fecal abnormalities,0.9910917483811938,lr,365
L03115,-0.008974821210276079,Cellulitis of right lower limb,0.991065332284337,lr,365
3538,-0.008976528863987344,Other nerve root and plexus disorders,0.9910636398893892,lr,365
V0189,-0.008984338353460583,Contact with or exposure to other communicable diseases,0.9910559002185477,lr,365
H3531,-0.008993025440961228,Nonexudative age-related macular degeneration,0.9910472908666196,lr,365
20200,-0.009008528691038261,"Nodular lymphoma, unspecified site, extranodal and solid organ sites",0.99103192653173,lr,365
71511,-0.009010044259298544,"Osteoarthrosis, localized, primary, shoulder region",0.9910304245563354,lr,365
I420,-0.009019777521728735,Dilated cardiomyopathy,0.99102077864408,lr,365
B9681,-0.009026756716418671,Helicobacter pylori [H. pylori] as the cause of diseases classified elsewhere,0.99101386214126,lr,365
R0609,-0.00903012324797209,Other forms of dyspnea,0.991010525867439,lr,365
K222,-0.0090372516394458,Esophageal obstruction,0.9910034615816347,lr,365
43885,-0.009047694658190832,"Other late effects of cerebrovascular disease, vertigo",0.9909931125679465,lr,365
59651,-0.00904856116467851,Hypertonicity of bladder,0.9909922538663573,lr,365
33383,-0.009054927212809857,Spasmodic torticollis,0.9909859451820521,lr,365
R490,-0.009074672073808788,Dysphonia,0.990966378495484,lr,365
41042,-0.009096583284328634,"Acute myocardial infarction of other inferior wall, subsequent episode of care",0.9909446654604269,lr,365
30590,-0.009097352699223812,"Other, mixed, or unspecified drug abuse, unspecified",0.9909439030131343,lr,365
G4731,-0.009112669725128347,Primary central sleep apnea,0.9909287248159446,lr,365
M25521,-0.00912640489409196,Pain in right elbow,0.9909151143359498,lr,365
4464,-0.00914141547413203,Wegener's granulomatosis,0.9909002402369478,lr,365
K259,-0.00918965245152664,"Gastric ulcer, unspecified as acute or chronic, without hemorrhage or perforation",0.990852443357257,lr,365
C20,-0.009196885257629059,Malignant neoplasm of rectum,0.9908452767395755,lr,365
M79645,-0.009208479248873132,Pain in left finger(s),0.9908337889547074,lr,365
C7800,-0.009210144079067126,Secondary malignant neoplasm of unspecified lung,0.9908321393860715,lr,365
I6522,-0.00921759134322377,Occlusion and stenosis of left carotid artery,0.9908247604248712,lr,365
65653,-0.009222690075462668,"Poor fetal growth, affecting management of mother, antepartum condition or complication",0.9908197084876014,lr,365
C4441,-0.009246441204116513,Basal cell carcinoma of skin of scalp and neck,0.9907961756806988,lr,365
V1085,-0.009246802785284171,Personal history of malignant neoplasm of brain,0.9907958174275254,lr,365
27402,-0.009248295227837641,Chronic gouty arthropathy without mention of tophus (tophi),0.9907943387227891,lr,365
3108,-0.009253592658863346,Other specified nonpsychotic mental disorders following organic brain damage,0.9907890900720213,lr,365
M47817,-0.009258761305614333,"Spondylosis without myelopathy or radiculopathy, lumbosacral region",0.9907839690464444,lr,365
K743,-0.009259594933133213,Primary biliary cirrhosis,0.9907831431020068,lr,365
M4800,-0.00926670011953803,"Spinal stenosis, site unspecified",0.9907761034280974,lr,365
G5600,-0.009271266901805521,"Carpal tunnel syndrome, unspecified upper limb",0.9907715787796888,lr,365
V1582,-0.009291504390046654,Personal history of tobacco use,0.9907515282544004,lr,365
V4976,-0.009301303897097258,Above knee amputation status,0.9907418194253849,lr,365
45111,-0.009309315735018805,Phlebitis and thrombophlebitis of femoral vein (deep) (superficial),0.990733881794303,lr,365
7265,-0.009330521040002222,Enthesopathy of hip region,0.9907128732029298,lr,365
I6521,-0.009334879960171938,Occlusion and stenosis of right carotid artery,0.9907085547740162,lr,365
C779,-0.009360017541112821,"Secondary and unspecified malignant neoplasm of lymph node, unspecified",0.9906836510705425,lr,365
C44329,-0.009382959349513876,Squamous cell carcinoma of skin of other parts of face,0.9906609232567432,lr,365
M19041,-0.009389480708295466,"Primary osteoarthritis, right hand",0.9906544628224971,lr,365
99641,-0.00941947441595339,Mechanical loosening of prosthetic joint,0.9906247498677523,lr,365
H2511,-0.009426121056417153,"Age-related nuclear cataract, right eye",0.9906181655630871,lr,365
V1351,-0.009427957552774369,Personal history of pathologic fracture,0.9906163462981052,lr,365
5362,-0.009436059741168765,Persistent vomiting,0.9906083201703556,lr,365
I5030,-0.009447307746809163,Unspecified diastolic (congestive) heart failure,0.9905971778650474,lr,365
34540,-0.009453295896175603,"Localization-related (focal) (partial) epilepsy and epileptic syndromes with complex partial seizures, without mention of intractable epilepsy",0.9905912460389447,lr,365
20283,-0.009457412848146916,"Other malignant lymphomas, intra-abdominal lymph nodes",0.9905871678307565,lr,365
99642,-0.009458844442402536,Dislocation of prosthetic joint,0.9905857497128724,lr,365
72767,-0.00945953809922623,Nontraumatic rupture of achilles tendon,0.990585062586546,lr,365
1713,-0.009497693511786006,"Malignant neoplasm of connective and other soft tissue of lower limb, including hip",0.9905472671258627,lr,365
82300,-0.009502683474255287,Closed fracture of upper end of tibia alone,0.9905423243445078,lr,365
53642,-0.009508832988282489,Mechanical complication of gastrostomy,0.9905362330093191,lr,365
Z716,-0.009510606165201118,Tobacco abuse counseling,0.9905344766148909,lr,365
V059,-0.009511730319445294,Need for prophylactic vaccination and inoculation against unspecified single disease,0.9905333631019809,lr,365
E9288,-0.009514096908603878,Other accidents,0.9905310189192365,lr,365
G939,-0.009519875129671293,"Disorder of brain, unspecified",0.9905252954285708,lr,365
E11351,-0.009520648666586034,Type 2 diabetes mellitus with proliferative diabetic retinopathy with macular edema,0.9905245292209861,lr,365
78724,-0.009524860216055088,"Dysphagia, pharyngoesophageal phase",0.9905203575867155,lr,365
82123,-0.009525027143763564,Closed supracondylar fracture of femur,0.9905201922414358,lr,365
72281,-0.009537832750836596,"Postlaminectomy syndrome, cervical region",0.9905075081102703,lr,365
37020,-0.009545964279255055,"Superficial keratitis, unspecified",0.9904994538030664,lr,365
N8320,-0.009556248755721699,Unspecified ovarian cysts,0.9904892670871261,lr,365
71952,-0.009557360010536926,"Stiffness of joint, not elsewhere classified, upper arm",0.9904881664017702,lr,365
36816,-0.009559289675996568,Psychophysical visual disturbances,0.9904862550928114,lr,365
20501,-0.009562847338429053,"Acute myeloid leukemia, in remission",0.99048273128334,lr,365
3453,-0.009576456020557235,Grand mal status,0.9904692522104129,lr,365
6185,-0.009582027327671168,Prolapse of vaginal vault after hysterectomy,0.9904637340173937,lr,365
L723,-0.009593653729866519,Sebaceous cyst,0.990452218554604,lr,365
E83110,-0.009610398870684511,Hereditary hemochromatosis,0.9904356334315914,lr,365
2529,-0.00961146254007382,Unspecified disorder of parathyroid gland,0.9904345799360862,lr,365
585,-0.00961298490980228,Chronic kidney disease (CKD),0.9904330721296114,lr,365
J45901,-0.009620818902791551,Unspecified asthma with (acute) exacerbation,0.9904253131142601,lr,365
Z96652,-0.009638570069008293,Presence of left artificial knee joint,0.9904077320659442,lr,365
81343,-0.009651038648227538,Closed fracture of distal end of ulna (alone),0.9903953831656644,lr,365
R61,-0.009668448350821587,Generalized hyperhidrosis,0.9903781408266854,lr,365
D352,-0.009669541361724042,Benign neoplasm of pituitary gland,0.9903770583331716,lr,365
M7541,-0.009671372606261622,Impingement syndrome of right shoulder,0.9903752447122539,lr,365
2362,-0.009672069029503166,Neoplasm of uncertain behavior of ovary,0.9903745549921558,lr,365
0782,-0.009678230946413896,Sweating fever,0.9903684524052393,lr,365
62133,-0.009682190700913411,Endometrial hyperplasia with atypia,0.990364530797068,lr,365
40311,-0.009706690534057524,"Hypertensive chronic kidney disease, benign, with chronic kidney disease stage V or end stage renal disease",0.9903402673285383,lr,365
E83119,-0.009764575735116184,"Hemochromatosis, unspecified",0.9902829429421803,lr,365
F411,-0.009765604688205472,Generalized anxiety disorder,0.9902819239880112,lr,365
H2512,-0.009786279148338989,"Age-related nuclear cataract, left eye",0.990261450655491,lr,365
E781,-0.009793067347119521,Pure hyperglyceridemia,0.9902547285867347,lr,365
4784,-0.009816336531115043,Polyp of vocal cord or larynx,0.9902316864353398,lr,365
R188,-0.009819032715964779,Other ascites,0.9902290165912683,lr,365
30001,-0.009834854244589844,Panic disorder without agoraphobia,0.9902133497784738,lr,365
Z01411,-0.009840552843691255,Encounter for gynecological examination (general) (routine) with abnormal findings,0.9902077069656465,lr,365
8600,-0.00985699254454335,Traumatic pneumothorax without mention of open wound into thorax,0.9901914283809705,lr,365
C44311,-0.009863472781146744,Basal cell carcinoma of skin of nose,0.9901850117270227,lr,365
K641,-0.009872094947685144,Second degree hemorrhoids,0.9901764742237537,lr,365
47870,-0.009879515327188549,Unspecified disease of larynx,0.9901691267658,lr,365
Z905,-0.009912590388852512,Acquired absence of kidney,0.9901363774024712,lr,365
61800,-0.009919324347657124,Unspecified prolapse of vaginal walls,0.9901297098873442,lr,365
82120,-0.009931489242904282,"Closed fracture of lower end of femur, unspecified part",0.990117665136404,lr,365
2535,-0.009942702116823831,Diabetes insipidus,0.9901065631341022,lr,365
V1209,-0.009965752187920696,Personal history of other infectious and parasitic diseases,0.9900837413704511,lr,365
D0511,-0.009977037537630273,Intraductal carcinoma in situ of right breast,0.9900725679922358,lr,365
Y92230,-0.009996532990680733,Patient room in hospital as the place of occurrence of the external cause,0.9900532662671185,lr,365
4512,-0.01000175316952033,"Phlebitis and thrombophlebitis of lower extremities, unspecified",0.9900480980254974,lr,365
G479,-0.01001967704396213,"Sleep disorder, unspecified",0.9900303526867301,lr,365
2222,-0.010035470099046906,Benign neoplasm of prostate,0.9900147172063009,lr,365
5692,-0.010039293387909955,Stenosis of rectum and anus,0.9900109321012941,lr,365
28241,-0.010061247259046837,Sickle-cell thalassemia without crisis,0.989989197767444,lr,365
60889,-0.010067383239764348,Other specified disorders of male genital organs,0.9899831232314525,lr,365
7469,-0.010070350079902328,Unspecified congenital anomaly of heart,0.9899801861141436,lr,365
73314,-0.01011156231260345,Pathologic fracture of neck of femur,0.9899393876610474,lr,365
42612,-0.010126039501186521,Mobitz (type) II atrioventricular block,0.9899250562255861,lr,365
2967,-0.01013154674102023,"Bipolar I disorder, most recent episode (or current) unspecified",0.9899196044858961,lr,365
D235,-0.01015519704959905,Other benign neoplasm of skin of trunk,0.989896192858629,lr,365
5960,-0.010194199720035638,Bladder neck obstruction,0.9898575850165618,lr,365
71995,-0.010201896546526429,"Unspecified disorder of joint, pelvic region and thigh",0.9898499662837995,lr,365
I214,-0.010206101588852034,Non-ST elevation (NSTEMI) myocardial infarction,0.9898458039315466,lr,365
R410,-0.010206136321486944,"Disorientation, unspecified",0.9898457695515943,lr,365
V8537,-0.010212617835268308,"Body Mass Index 37.0-37.9, adult",0.9898393538733893,lr,365
64233,-0.010223330964324982,"Transient hypertension of pregnancy, antepartum condition or complication",0.9898287496534481,lr,365
D473,-0.010247610026553663,Essential (hemorrhagic) thrombocythemia,0.9898047178313758,lr,365
19889,-0.01024885120684101,Secondary malignant neoplasm of other specified sites,0.9898034893060341,lr,365
Z96642,-0.010267221828304349,Presence of left artificial hip joint,0.9897853061678272,lr,365
04185,-0.010318795197312974,"Other specified bacterial infections in conditions classified elsewhere and of unspecified site, other gram-negative organisms",0.9897342609212919,lr,365
2564,-0.01034595242498508,Polycystic ovaries,0.9897073828476018,lr,365
R200,-0.010357581202312933,Anesthesia of skin,0.989695873827745,lr,365
C4359,-0.010358051854367088,Malignant melanoma of other part of trunk,0.9896954080254586,lr,365
5951,-0.010365513050225235,Chronic interstitial cystitis,0.9896880237417273,lr,365
E1151,-0.010367926657846303,Type 2 diabetes mellitus with diabetic peripheral angiopathy without gangrene,0.9896856350260534,lr,365
7877,-0.010379439264819183,Abnormal feces,0.9896742412298969,lr,365
V1649,-0.010380600415697981,Family history of malignant neoplasm of other genital organs,0.9896730920694492,lr,365
V1081,-0.010380864316288537,Personal history of malignant neoplasm of bone,0.9896728308941701,lr,365
1599,-0.010385443193883176,Malignant neoplasm of ill-defined sites within the digestive organs and peritoneum,0.9896682993137935,lr,365
L603,-0.010400293607940498,Nail dystrophy,0.9896536024388969,lr,365
29634,-0.010412998671483464,"Major depressive affective disorder, recurrent episode, severe, specified as with psychotic behavior",0.9896410289068663,lr,365
B029,-0.010427874891626089,Zoster without complications,0.9896263068985623,lr,365
1869,-0.010449483353209995,Malignant neoplasm of other and unspecified testis,0.9896049228275666,lr,365
73008,-0.010452263889915681,"Acute osteomyelitis, other specified sites",0.9896021711985801,lr,365
D869,-0.010461679684314851,"Sarcoidosis, unspecified",0.9895928533518666,lr,365
2374,-0.01046265979354178,Neoplasm of uncertain behavior of other and unspecified endocrine glands,0.9895918834432554,lr,365
V444,-0.010469576713846329,Status of other artificial opening of gastrointestinal tract,0.9895850385387365,lr,365
72660,-0.010472130828364045,"Enthesopathy of knee, unspecified",0.9895825110284509,lr,365
E739,-0.010472665761529795,"Lactose intolerance, unspecified",0.989581981668087,lr,365
81403,-0.010474766759365551,Closed fracture of triquetral [cuneiform] bone of wrist,0.9895799025606693,lr,365
3331,-0.010475662471933003,Essential and other specified forms of tremor,0.989579016181911,lr,365
5821,-0.010484095637449562,Chronic glomerulonephritis with lesion of membranous glomerulonephritis,0.9895706709334644,lr,365
6179,-0.010496255332250277,"Endometriosis, site unspecified",0.9895586381292798,lr,365
I361,-0.010505753381832543,Nonrheumatic tricuspid (valve) insufficiency,0.9895492392969056,lr,365
M189,-0.010506618487331301,"Osteoarthritis of first carpometacarpal joint, unspecified",0.9895483832327878,lr,365
R920,-0.010508475014310762,Mammographic microcalcification found on diagnostic imaging of breast,0.9895465461112222,lr,365
L852,-0.010517992155560277,Keratosis punctata (palmaris et plantaris),0.9895371285017843,lr,365
4478,-0.010526283894902882,Other specified disorders of arteries and arterioles,0.9895289235518616,lr,365
J8410,-0.010538523040147069,"Pulmonary fibrosis, unspecified",0.9895168126377567,lr,365
8921,-0.01054676975820674,"Open wound of foot except toe(s) alone, complicated",0.9895086524052352,lr,365
Z944,-0.010549461077143687,Liver transplant status,0.9895059893254443,lr,365
J984,-0.010550015410009328,Other disorders of lung,0.9895054408099057,lr,365
36610,-0.010556332263091512,"Senile cataract, unspecified",0.989499190269154,lr,365
Z809,-0.01056048485642491,"Family history of malignant neoplasm, unspecified",0.9894950812899446,lr,365
33819,-0.010584034499886505,Other acute pain,0.9894717793079509,lr,365
E789,-0.010595682393090687,"Disorder of lipoprotein metabolism, unspecified",0.9894602541134592,lr,365
I422,-0.010605996219694627,Other hypertrophic cardiomyopathy,0.9894500490445935,lr,365
04186,-0.010627832135244552,Helicobacter pylori [H. pylori],0.9894284437327685,lr,365
Z112,-0.010631595025479735,Encounter for screening for other bacterial diseases,0.989424720629144,lr,365
H8110,-0.01064439468864688,"Benign paroxysmal vertigo, unspecified ear",0.9894120564070398,lr,365
17322,-0.010651604348582245,Squamous cell carcinoma of skin of ear and external auditory canal,0.9894049231082914,lr,365
7869,-0.010668236196287083,Other symptoms involving respiratory system and chest,0.9893884676131349,lr,365
M5126,-0.010673203181332514,"Other intervertebral disc displacement, lumbar region",0.9893835533476167,lr,365
V4361,-0.01067480833960609,Shoulder joint replacement,0.9893819652316949,lr,365
R7611,-0.010687123537825242,Nonspecific reaction to tuberculin skin test without active tuberculosis,0.9893697808717051,lr,365
I483,-0.010704381788173453,Typical atrial flutter,0.9893527062276796,lr,365
2534,-0.010714030006697302,Other anterior pituitary disorders,0.9893431607826211,lr,365
C44310,-0.010724083185280673,Basal cell carcinoma of skin of unspecified parts of face,0.98933321478914,lr,365
K6289,-0.010734369530787755,Other specified diseases of anus and rectum,0.989323038218211,lr,365
N951,-0.010737851365944762,Menopausal and female climacteric states,0.9893195935644717,lr,365
L719,-0.010747035066805029,"Rosacea, unspecified",0.989310507990989,lr,365
07044,-0.010749190884199178,Chronic hepatitis C with hepatic coma,0.9893083752204865,lr,365
71617,-0.01075668512479901,"Traumatic arthropathy, ankle and foot",0.9893009611332767,lr,365
135,-0.010765484913064668,Sarcoidosis,0.9892922555325915,lr,365
H40013,-0.010778007407681877,"Open angle with borderline findings, low risk, bilateral",0.9892798672032133,lr,365
138,-0.010801015704532927,Late effects of acute poliomyelitis,0.9892571058202113,lr,365
Z79811,-0.010801899152532659,Long term (current) use of aromatase inhibitors,0.989256231863386,lr,365
C569,-0.010806107398158632,Malignant neoplasm of unspecified ovary,0.9892520688389348,lr,365
43884,-0.010815648556870675,"Other late effects of cerebrovascular disease, ataxia",0.9892426302729672,lr,365
2141,-0.010835601473025518,Lipoma of other skin and subcutaneous tissue,0.9892228921946253,lr,365
R791,-0.01084203122055841,Abnormal coagulation profile,0.9892165317616228,lr,365
F4323,-0.010845067263601016,Adjustment disorder with mixed anxiety and depressed mood,0.989213528462213,lr,365
M5116,-0.010845501198409447,"Intervertebral disc disorders with radiculopathy, lumbar region",0.9892130992081232,lr,365
64093,-0.010858618158916145,"Unspecified hemorrhage in early pregnancy, antepartum condition or complication",0.9892001238240672,lr,365
1639,-0.010883696104841046,"Malignant neoplasm of pleura, unspecified",0.9891753170279061,lr,365
I671,-0.010889271173579056,"Cerebral aneurysm, nonruptured",0.9891698023228921,lr,365
V551,-0.010889274164488292,Attention to gastrostomy,0.989169799364375,lr,365
Z8572,-0.01089292125256134,Personal history of non-Hodgkin lymphomas,0.9891661917815762,lr,365
3591,-0.010893827595697951,Hereditary progressive muscular dystrophy,0.9891652952579935,lr,365
Z8542,-0.010907956518805812,Personal history of malignant neoplasm of other parts of uterus,0.9891513195163272,lr,365
79099,-0.010911369296226462,Other nonspecific findings on examination of blood,0.9891479437687987,lr,365
S0990XA,-0.010914183886738402,"Unspecified injury of head, initial encounter",0.9891451597262992,lr,365
M2240,-0.010931574798697384,"Chondromalacia patellae, unspecified knee",0.9891279577394912,lr,365
7580,-0.010933395745915581,Down's syndrome,0.9891261565913281,lr,365
78639,-0.010952891528153642,Other hemoptysis,0.9891068729911483,lr,365
G894,-0.010956414983579254,Chronic pain syndrome,0.9891033879233099,lr,365
2825,-0.01097106712452653,Sickle-cell trait,0.989088895547231,lr,365
99661,-0.010984560577006018,"Infection and inflammatory reaction due to cardiac device, implant, and graft",0.9890755494132639,lr,365
3576,-0.010998104087336437,Polyneuropathy due to drugs,0.9890621539490538,lr,365
V0262,-0.01101254659937658,Hepatitis C carrier,0.9890478695101388,lr,365
33520,-0.01102754897671045,Amyotrophic lateral sclerosis,0.9890330315521018,lr,365
17321,-0.011028128472977208,Basal cell carcinoma of skin of ear and external auditory canal,0.9890324584113184,lr,365
L729,-0.011032244555985326,"Follicular cyst of the skin and subcutaneous tissue, unspecified",0.98902838748,lr,365
E11359,-0.011043110243810342,Type 2 diabetes mellitus with proliferative diabetic retinopathy without macular edema,0.9890176410646753,lr,365
4821,-0.011052549584454476,Pneumonia due to Pseudomonas,0.9890083054343193,lr,365
28411,-0.011059451925573893,Antineoplastic chemotherapy induced pancytopenia,0.9890014789851845,lr,365
K6389,-0.011065829516452186,Other specified diseases of intestine,0.9889951715584867,lr,365
53520,-0.011068805065058002,"Gastric mucosal hypertrophy, without mention of hemorrhage",0.988992228759661,lr,365
56081,-0.011079543595458987,Intestinal or peritoneal adhesions with obstruction (postoperative) (postinfection),0.9889816084935692,lr,365
Z9884,-0.011081129102989794,Bariatric surgery status,0.9889800404570243,lr,365
5282,-0.011094378469530177,Oral aphthae,0.9889669371847724,lr,365
R52,-0.011105885191253427,"Pain, unspecified",0.9889555574829043,lr,365
3370,-0.011106723271126126,Idiopathic peripheral autonomic neuropathy,0.9889547286595038,lr,365
1899,-0.011108659815571957,"Malignant neoplasm of urinary organ, site unspecified",0.9889528135065713,lr,365
78951,-0.01111442882092535,Malignant ascites,0.9889471082489528,lr,365
3419,-0.01113238175967779,"Demyelinating disease of central nervous system, unspecified",0.9889293539014609,lr,365
82101,-0.011147021457525344,Closed fracture of shaft of femur,0.9889148763805007,lr,365
71514,-0.011148151778245154,"Osteoarthrosis, localized, primary, hand",0.9889137585901575,lr,365
K319,-0.011152266987816664,"Disease of stomach and duodenum, unspecified",0.9889096890111663,lr,365
3570,-0.011156215810125259,Acute infective polyneuritis,0.9889057839902353,lr,365
64403,-0.011198020396917226,"Threatened premature labor, antepartum condition or complication",0.9888644440566648,lr,365
L4050,-0.011210363654974851,"Arthropathic psoriasis, unspecified",0.9888522383229772,lr,365
99682,-0.011227695616052516,Complications of transplanted liver,0.9888350997229942,lr,365
R194,-0.01123833237874367,Change in bowel habit,0.9888245817746364,lr,365
L659,-0.011250568038554433,"Nonscarring hair loss, unspecified",0.9888124829274602,lr,365
30741,-0.011302719852063027,Transient disorder of initiating or maintaining sleep,0.988760915907924,lr,365
V1004,-0.011318441429218888,Personal history of malignant neoplasm of stomach,0.9887453711490902,lr,365
04100,-0.01132760670396145,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, unspecified",0.9887363090676415,lr,365
Z87442,-0.011331370238353343,Personal history of urinary calculi,0.9887325879315402,lr,365
36255,-0.011358839339691524,Toxic maculopathy,0.9887054287089073,lr,365
44021,-0.011375857465489764,Atherosclerosis of native arteries of the extremities with intermittent claudication,0.9886886029387161,lr,365
E8785,-0.011383400732052221,"Amputation of limb(s) causing abnormal patient reaction, or later complication, without mention of misadventure at time of operation",0.9886811450251654,lr,365
7841,-0.011408003322003172,Throat pain,0.9886568212075778,lr,365
2395,-0.011414713317770829,Neoplasm of unspecified nature of other genitourinary organs,0.9886501873467485,lr,365
V422,-0.011422332579944449,Heart valve replaced by transplant,0.9886426545904701,lr,365
Z13220,-0.011428494615247815,Encounter for screening for lipoid disorders,0.9886365625582998,lr,365
6100,-0.011432435229408266,Solitary cyst of breast,0.9886326667307378,lr,365
4267,-0.011439081222971704,Anomalous atrioventricular excitation,0.9886260963062317,lr,365
8730,-0.011439906285441516,"Open wound of scalp, without mention of complication",0.9886252806282794,lr,365
4281,-0.01145306140691426,Left heart failure,0.9886122752281656,lr,365
K3189,-0.01146671894987023,Other diseases of stomach and duodenum,0.9885987733057517,lr,365
317,-0.01147927945625969,Mild intellectual disabilities,0.9885863560825264,lr,365
29622,-0.01149972542394512,"Major depressive affective disorder, single episode, moderate",0.9885661436844675,lr,365
I378,-0.01150109861505028,Other nonrheumatic pulmonary valve disorders,0.9885647861951642,lr,365
71650,-0.011504130795661685,"Unspecified polyarthropathy or polyarthritis, site unspecified",0.9885617886927308,lr,365
25510,-0.011507775738751997,"Hyperaldosteronism, unspecified",0.9885581854478366,lr,365
6825,-0.011535689612355876,Cellulitis and abscess of buttock,0.9885305913447289,lr,365
36501,-0.011540341426633908,"Open angle with borderline findings, low risk",0.9885259928947053,lr,365
V554,-0.011544731820818967,Attention to other artificial opening of digestive tract,0.9885216528854616,lr,365
73010,-0.0115594497022966,"Chronic osteomyelitis, site unspecified",0.9885071040480006,lr,365
D0512,-0.011576517080523844,Intraductal carcinoma in situ of left breast,0.9884902329673485,lr,365
51181,-0.011582480338874273,Malignant pleural effusion,0.988484338362288,lr,365
34671,-0.011598034756932515,"Chronic migraine without aura, with intractable migraine, so stated, without mention of status migrainosus",0.9884689631832213,lr,365
7530,-0.011608277838974142,Renal agenesis and dysgenesis,0.9884588382663911,lr,365
J310,-0.011620229783959789,Chronic rhinitis,0.9884470243313355,lr,365
M19012,-0.011627792454475743,"Primary osteoarthritis, left shoulder",0.9884395490604345,lr,365
2920,-0.01165610719492001,Drug withdrawal,0.9884115620473823,lr,365
71666,-0.011669731398860416,"Unspecified monoarthritis, lower leg",0.9883980958184175,lr,365
V814,-0.011681909967306137,Screening for other and unspecified respiratory conditions,0.9883860586178541,lr,365
V4581,-0.011717975649931354,Aortocoronary bypass status,0.9883504124427585,lr,365
99677,-0.011738900101621694,Other complications due to internal joint prosthesis,0.9883297319686647,lr,365
1742,-0.011758239975851325,Malignant neoplasm of upper-inner quadrant of female breast,0.9883106179807827,lr,365
71106,-0.011761273272878755,"Pyogenic arthritis, lower leg",0.9883076201456696,lr,365
99667,-0.011764362697115532,"Infection and inflammatory reaction due to other internal orthopedic device, implant, and graft",0.988304566848871,lr,365
53013,-0.011770194588079616,Eosinophilic esophagitis,0.9882988031812044,lr,365
R1110,-0.011777121620296219,"Vomiting, unspecified",0.9882919572272663,lr,365
56200,-0.011822026299461268,Diverticulosis of small intestine (without mention of hemorrhage),0.9882475792904015,lr,365
R159,-0.011852078541813652,Full incontinence of feces,0.9882178806809017,lr,365
M25531,-0.011869095037514639,Pain in right wrist,0.9882010648186574,lr,365
D485,-0.011875875661625793,Neoplasm of uncertain behavior of skin,0.9881943642214077,lr,365
36205,-0.01188072975057953,Moderate nonproliferative diabetic retinopathy,0.9881895674497022,lr,365
7961,-0.011902576252480434,Abnormal reflex,0.9881679792002532,lr,365
E1139,-0.011907240883552335,Type 2 diabetes mellitus with other diabetic ophthalmic complication,0.9881633697719439,lr,365
M25532,-0.011918652450707943,Pain in left wrist,0.98815209334363,lr,365
L400,-0.011923975029684205,Psoriasis vulgaris,0.9881468338400696,lr,365
08881,-0.011935508545145787,Lyme Disease,0.9881354370990056,lr,365
M129,-0.011946695469953632,"Arthropathy, unspecified",0.9881243829640018,lr,365
M5430,-0.011952239171093844,"Sciatica, unspecified side",0.9881189051129171,lr,365
Z8639,-0.011972936323885125,"Personal history of other endocrine, nutritional and metabolic disease",0.9880984540766019,lr,365
Z471,-0.01197471635676276,Aftercare following joint replacement surgery,0.9880966952304326,lr,365
73000,-0.011976777670857114,"Acute osteomyelitis, site unspecified",0.9880946584548874,lr,365
V283,-0.012006499675552552,Encounter for routine screening for malformation using ultrasonics,0.9880652907372451,lr,365
4377,-0.01200876502245758,Transient global amnesia,0.9880630524291321,lr,365
M79675,-0.012013110793181556,Pain in left toe(s),0.9880587585429755,lr,365
6869,-0.012020233539454877,Unspecified local infection of skin and subcutaneous tissue,0.9880517208761991,lr,365
70721,-0.012031480748663146,"Pressure ulcer, stage I",0.9880406081142797,lr,365
N393,-0.01204383815720525,Stress incontinence (female) (male),0.9880283985682684,lr,365
R12,-0.012066611305013323,Heartburn,0.988005898307711,lr,365
8438,-0.012091746799873562,Sprains and strains of other specified sites of hip and thigh,0.9879810646026373,lr,365
L602,-0.012119053229164428,Onychogryphosis,0.9879540867358924,lr,365
3568,-0.012119666826659112,Other specified idiopathic peripheral neuropathy,0.9879534805299258,lr,365
3343,-0.012129919497969753,Other cerebellar ataxia,0.987943351419545,lr,365
R1312,-0.012135725316590382,"Dysphagia, oropharyngeal phase",0.9879376156162898,lr,365
I447,-0.012151264021907408,"Left bundle-branch block, unspecified",0.9879222644640779,lr,365
70709,-0.012156609923168648,"Pressure ulcer, other site",0.987916983143315,lr,365
V440,-0.012181285058006665,Tracheostomy status,0.9878926064592974,lr,365
4290,-0.012191452477269727,"Myocarditis, unspecified",0.987882562192043,lr,365
V155,-0.012236633287906484,Injury,0.9878379298653391,lr,365
M160,-0.012239129339609939,Bilateral primary osteoarthritis of hip,0.9878354641738688,lr,365
83104,-0.012256638654931106,Closed dislocation of acromioclavicular (joint),0.9878181680026636,lr,365
V0254,-0.01227199543380748,Carrier or suspected carrier of Methicillin resistant Staphylococcus aureus,0.9878029984139658,lr,365
M25559,-0.012289083775390612,Pain in unspecified hip,0.9877861186431361,lr,365
8026,-0.01231012734279991,Closed fracture of orbital floor (blow-out),0.9877653323180725,lr,365
G5602,-0.012310579445063165,"Carpal tunnel syndrome, left upper limb",0.9877648857472311,lr,365
8439,-0.012324469898166457,Sprains and strains of unspecified site of hip and thigh,0.9877511653407002,lr,365
V1221,-0.012337709939883952,Personal history of gestational diabetes,0.9877380875606399,lr,365
R9720,-0.01234999030195066,Elevated prostate specific antigen [PSA],0.9877259578537764,lr,365
